"Always equal to ACS Summary File identification","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","ZIP Code Tabulation Area (3-digit)","Population 16 Years and Over:","Population 16 Years and Over: In Labor Force","Population 16 Years and Over: In Labor Force: In Armed Forces","Population 16 Years and Over: In Labor Force: Civilian","Population 16 Years and Over: In Labor Force: Civilian: Employed","Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Population 16 Years and Over: Not in Labor Force","Male Population 16 Years and Over:","Male Population 16 Years and Over: In Labor Force","Male Population 16 Years and Over: In Labor Force: In Armed Forces","Male Population 16 Years and Over: In Labor Force: Civilian","Male Population 16 Years and Over: In Labor Force: Civilian: Employed","Male Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Male Population 16 Years and Over: Not in Labor Force","Female Population 16 Years and Over:","Female Population 16 Years and Over: In Labor Force","Female Population 16 Years and Over: In Labor Force: In Armed Forces","Female Population 16 Years and Over: In Labor Force: Civilian","Female Population 16 Years and Over: In Labor Force: Civilian: Employed","Female Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Female Population 16 Years and Over: Not in Labor Force","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate (Includes Equivalency)","Population 25 Years and Over: Some College","Population 25 Years and Over: Bachelor's Degree","Population 25 Years and Over: Master's Degree","Population 25 Years and Over: Professional School Degree","Population 25 Years and Over: Doctorate Degree","Average Family Income (In 2022 Inflation Adjusted Dollars)","Households:","Households: With Public Assistance Income","Households: No Public Assistance Income","Households:","Households: With Retirement Income","Households: No Retirement Income","Families","Families: Under 2.00","Families: 2.00 to 2.99","Families: 3.00 to 3.99","Families: 4.00 to 4.99","Families: 5.00 and Over","Total:","Total: No Health Insurance Coverage","Total: With Health Insurance Coverage","Total: With Health Insurance Coverage: Public Health Coverage","Total: With Health Insurance Coverage: Private Health Insurance","Population Under 18:","Population Under 18: No Health Insurance Coverage","Population Under 18: With Health Insurance Coverage","Population Under 18: With Health Insurance Coverage: Public Health Coverage","Population Under 18: With Health Insurance Coverage: Private Health Insurance","Population 18 to 24:","Population 18 to 24: No Health Insurance Coverage","Population 18 to 24: With Health Insurance Coverage","Population 18 to 24: With Health Insurance Coverage: Public Health Coverage","Population 18 to 24: With Health Insurance Coverage: Private Health Insurance","Population 25 to 34:","Population 25 to 34: No Health Insurance Coverage","Population 25 to 34: With Health Insurance Coverage","Population 25 to 34: With Health Insurance Coverage: Public Health Coverage","Population 25 to 34: With Health Insurance Coverage: Private Health Insurance","Population 35 to 64:","Population 35 to 64: No Health Insurance Coverage","Population 35 to 64: With Health Insurance Coverage","Population 35 to 64: With Health Insurance Coverage: Public Health Coverage","Population 35 to 64: With Health Insurance Coverage: Private Health Insurance","Population 65 or Older:","Population 65 or Older: No Health Insurance Coverage","Population 65 or Older: With Health Insurance Coverage","Population 65 or Older: With Health Insurance Coverage: Public Health Coverage","Population 65 or Older: With Health Insurance Coverage: Private Health Insurance"
"ACSSF","nj","140","00",,,,"34","007",,,"601300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6013",,,"Census Tract 6013, Camden County, New Jersey","34007601300","1442996","73887",,,3546,2346,0,2346,1955,391,1200,1579,1003,0,1003,934,69,576,1967,1343,0,1343,1021,322,624,2930,966,1095,724,118,27,0,0,53075.4048582996,1665,39,1626,1665,88,1577,988,666,137,28,55,102,4726,1105,3621,2946,1075,1351,113,1238,1178,222,528,257,271,183,88,807,307,500,358,142,1641,428,1213,868,546,399,0,399,359,77
"ACSSF","nj","140","00",,,,"34","007",,,"601400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6014",,,"Census Tract 6014, Camden County, New Jersey","34007601400","1572123","228528",,,3413,1709,0,1709,1262,447,1704,1439,633,0,633,394,239,806,1974,1076,0,1076,868,208,898,2641,833,977,662,136,33,0,0,57577.8195488722,1442,109,1333,1442,333,1109,1064,512,270,162,49,71,4181,433,3748,2847,1307,1029,27,1002,787,245,521,164,357,235,122,378,56,322,163,159,1736,186,1550,1145,480,517,0,517,517,301
"ACSSF","nj","140","00",,,,"34","007",,,"601500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6015",,,"Census Tract 6015, Camden County, New Jersey","34007601500","1171356","0",,,4257,2589,0,2589,2102,487,1668,2368,1764,0,1764,1469,295,604,1889,825,0,825,633,192,1064,3737,829,1542,1192,120,0,0,54,62095.747696669,2300,174,2126,2300,141,2159,1411,825,285,24,60,217,5373,419,4954,3440,2242,1249,11,1238,824,468,513,60,453,432,87,728,65,663,230,433,2060,283,1777,1208,712,823,0,823,746,542
"ACSSF","nj","140","00",,,,"34","007",,,"601600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6016",,,"Census Tract 6016, Camden County, New Jersey","34007601600","525158","0",,,1907,1143,0,1143,1013,130,764,866,424,0,424,388,36,442,1041,719,0,719,625,94,322,1669,528,516,496,68,61,0,0,49319.7511664075,950,41,909,950,68,882,643,440,54,49,0,100,2394,405,1989,1498,696,608,9,599,425,207,298,92,206,165,41,321,55,266,233,47,1004,249,755,512,329,163,0,163,163,72
"ACSSF","nj","140","00",,,,"34","007",,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6017",,,"Census Tract 6017, Camden County, New Jersey","34007601700","885670","0",,,1785,977,0,977,724,253,808,430,203,0,203,137,66,227,1355,774,0,774,587,187,581,1287,240,642,286,119,0,0,0,44315.7817109145,1122,87,1035,1122,66,1056,678,583,0,0,29,66,2805,112,2693,2366,389,1200,0,1200,1165,56,318,34,284,201,83,209,0,209,209,0,878,78,800,591,209,200,0,200,200,41
"ACSSF","nj","140","00",,,,"34","007",,,"601800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6018",,,"Census Tract 6018, Camden County, New Jersey","34007601800","1999381","839973",,,628,376,0,376,344,32,252,330,186,0,186,186,0,144,298,190,0,190,158,32,108,572,170,159,242,1,0,0,0,80956.2814070352,368,45,323,368,13,355,199,62,10,46,53,28,918,121,797,499,314,303,0,303,242,61,43,0,43,12,31,11,0,11,4,7,492,121,371,172,211,69,0,69,69,4
"ACSSF","nj","140","00",,,,"34","007",,,"601900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6019",,,"Census Tract 6019, Camden County, New Jersey","34007601900","1151659","53345",,,1802,1103,0,1103,1002,101,699,688,405,0,405,316,89,283,1114,698,0,698,686,12,416,1607,364,552,447,79,165,0,0,49642.5,990,169,821,990,176,814,640,422,44,60,20,94,2701,113,2588,1762,1003,991,0,991,691,300,217,0,217,151,66,451,48,403,210,193,793,65,728,487,280,249,0,249,223,164
"ACSSF","nj","140","00",,,,"34","007",,,"602000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6020",,,"Census Tract 6020, Camden County, New Jersey","34007602000","1753786","186127",,,3830,2304,0,2304,1731,573,1526,1451,745,0,745,595,150,706,2379,1559,0,1559,1136,423,820,3386,431,1281,1120,246,268,0,40,48829.9940011998,2176,170,2006,2176,263,1913,1667,1123,240,92,176,36,6221,198,6023,4462,1924,2501,0,2501,2066,646,434,125,309,159,169,742,24,718,576,142,2228,49,2179,1345,861,316,0,316,316,106
"ACSSF","nj","140","00",,,,"34","007",,,"602503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6025.03",,,"Census Tract 6025.03, Camden County, New Jersey","34007602503","1044735","0",,,1975,1241,10,1231,1125,106,734,990,639,10,629,570,59,351,985,602,0,602,555,47,383,1757,394,623,467,191,72,0,10,100409.104704097,826,41,785,826,167,659,659,197,84,144,21,213,2548,329,2219,1085,1316,656,0,656,393,269,212,63,149,51,110,279,64,215,66,149,1060,192,868,268,622,341,10,331,307,166
"ACSSF","nj","140","00",,,,"34","007",,,"602601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6026.01",,,"Census Tract 6026.01, Camden County, New Jersey","34007602601","1471379","0",,,2354,1455,0,1455,1321,134,899,1259,814,0,814,704,110,445,1095,641,0,641,617,24,454,1963,353,695,389,384,121,20,1,94415.3236459709,987,15,972,987,350,637,757,193,125,151,140,148,3014,100,2914,1067,2206,855,0,855,266,619,222,17,205,76,133,270,30,240,51,189,1246,53,1193,261,1010,421,0,421,413,255
